path,label
Garbage classification resized/metal/metal284.jpg,metal
Garbage classification resized/metal/metal333.jpg,metal
Garbage classification resized/cardboard/cardboard196.jpg,cardboard
Garbage classification resized/trash/trash_2_aug_3.jpg,trash
Garbage classification resized/cardboard/cardboard_407.jpg,cardboard
Garbage classification resized/metal/metal_550.jpg,metal
Garbage classification resized/plastic/plastic_497.jpg,plastic
Garbage classification resized/cardboard/cardboard257.jpg,cardboard
Garbage classification resized/cardboard/cardboard_582.jpg,cardboard
Garbage classification resized/trash/trash_489.jpg,trash
Garbage classification resized/trash/trash_572.jpg,trash
Garbage classification resized/plastic/plastic_47_aug_1.jpg,plastic
Garbage classification resized/plastic/plastic_489.jpg,plastic
Garbage classification resized/glass/glass_549.jpg,glass
Garbage classification resized/plastic/plastic62.jpg,plastic
Garbage classification resized/plastic/plastic456.jpg,plastic
Garbage classification resized/metal/metal_47_aug_2.jpg,metal
Garbage classification resized/paper/paper371.jpg,paper
Garbage classification resized/paper/paper184.jpg,paper
Garbage classification resized/trash/trash_246.jpg,trash
Garbage classification resized/paper/paper_13.jpeg,paper
Garbage classification resized/paper/paper181.jpg,paper
Garbage classification resized/cardboard/cardboard_7.jpg,cardboard
Garbage classification resized/plastic/plastic_35_aug_1.jpg,plastic
Garbage classification resized/trash/trash_48_aug_0.jpg,trash
Garbage classification resized/plastic/plastic_592.jpg,plastic
Garbage classification resized/trash/trash_486.jpg,trash
Garbage classification resized/glass/glass169.jpg,glass
Garbage classification resized/paper/paper446.jpg,paper
Garbage classification resized/metal/metal_35_aug_3.jpg,metal
Garbage classification resized/plastic/plastic_32_aug_3.jpg,plastic
Garbage classification resized/trash/trash_228.jpg,trash
Garbage classification resized/metal/metal_35.jpg,metal
Garbage classification resized/plastic/plastic_25.jpg,plastic
Garbage classification resized/trash/trash_520.jpg,trash
Garbage classification resized/cardboard/cardboard_446.jpg,cardboard
Garbage classification resized/cardboard/cardboard_37_aug_3.jpg,cardboard
Garbage classification resized/trash/trash_211.jpg,trash
Garbage classification resized/paper/paper6.jpg,paper
Garbage classification resized/metal/metal115.jpg,metal
Garbage classification resized/glass/glass360.jpg,glass
Garbage classification resized/cardboard/cardboard171.jpg,cardboard
Garbage classification resized/metal/metal_43_aug_0.jpg,metal
Garbage classification resized/cardboard/cardboard_547.jpg,cardboard
Garbage classification resized/metal/metal149.jpg,metal
Garbage classification resized/glass/glass_544.jpg,glass
Garbage classification resized/paper/paper144.jpg,paper
Garbage classification resized/paper/paper316.jpg,paper
Garbage classification resized/glass/glass_45_aug_0.jpg,glass
Garbage classification resized/paper/paper125.jpg,paper
Garbage classification resized/metal/metal182.jpg,metal
Garbage classification resized/paper/paper45.jpg,paper
Garbage classification resized/paper/paper407.jpg,paper
Garbage classification resized/metal/metal94.jpg,metal
Garbage classification resized/trash/trash_441.jpg,trash
Garbage classification resized/metal/metal_3_aug_0.jpg,metal
Garbage classification resized/glass/glass104.jpg,glass
Garbage classification resized/plastic/plastic75.jpg,plastic
Garbage classification resized/metal/metal_467.jpg,metal
Garbage classification resized/trash/trash_577.jpg,trash
Garbage classification resized/plastic/plastic127.jpg,plastic
Garbage classification resized/glass/glass_38_aug_1.jpg,glass
Garbage classification resized/metal/metal_478.jpg,metal
Garbage classification resized/cardboard/cardboard_31_aug_1.jpg,cardboard
Garbage classification resized/paper/paper_33.jpg,paper
Garbage classification resized/trash/trash_50_aug_2.jpg,trash
Garbage classification resized/cardboard/cardboard151.jpg,cardboard
Garbage classification resized/trash/trash13.jpg,trash
Garbage classification resized/metal/metal_37.jpg,metal
Garbage classification resized/glass/glass_38_aug_2.jpg,glass
Garbage classification resized/cardboard/cardboard195.jpg,cardboard
Garbage classification resized/plastic/plastic289.jpg,plastic
Garbage classification resized/paper/paper_33_aug_0.jpg,paper
Garbage classification resized/plastic/plastic_569.jpg,plastic
Garbage classification resized/trash/trash_40_aug_1.jpg,trash
Garbage classification resized/trash/trash51.jpg,trash
Garbage classification resized/metal/metal211.jpg,metal
Garbage classification resized/trash/trash_0_aug_2.jpg,trash
Garbage classification resized/paper/paper143.jpg,paper
Garbage classification resized/glass/glass256.jpg,glass
Garbage classification resized/cardboard/cardboard324.jpg,cardboard
Garbage classification resized/paper/paper89.jpg,paper
Garbage classification resized/plastic/plastic273.jpg,plastic
Garbage classification resized/glass/glass184.jpg,glass
Garbage classification resized/metal/metal210.jpg,metal
Garbage classification resized/trash/trash_423.jpg,trash
Garbage classification resized/cardboard/cardboard110.jpg,cardboard
Garbage classification resized/glass/glass_42_aug_0.jpg,glass
Garbage classification resized/metal/metal16.jpg,metal
Garbage classification resized/glass/glass14.jpg,glass
Garbage classification resized/cardboard/cardboard142.jpg,cardboard
Garbage classification resized/paper/paper488.jpg,paper
Garbage classification resized/metal/metal241.jpg,metal
Garbage classification resized/cardboard/cardboard_494.jpg,cardboard
Garbage classification resized/cardboard/cardboard318.jpg,cardboard
Garbage classification resized/metal/metal197.jpg,metal
Garbage classification resized/paper/paper_37_aug_3.jpg,paper
Garbage classification resized/glass/glass_31_aug_2.jpg,glass
Garbage classification resized/metal/metal_25_aug_0.jpg,metal
Garbage classification resized/trash/trash_27_aug_3.jpg,trash
Garbage classification resized/plastic/plastic284.jpg,plastic
Garbage classification resized/cardboard/cardboard_30.jpg,cardboard
Garbage classification resized/cardboard/cardboard283.jpg,cardboard
Garbage classification resized/glass/glass93.jpg,glass
Garbage classification resized/glass/glass175.jpg,glass
Garbage classification resized/metal/metal357.jpg,metal
Garbage classification resized/cardboard/cardboard_43.jpg,cardboard
Garbage classification resized/glass/glass_34_aug_3.jpg,glass
Garbage classification resized/plastic/plastic315.jpg,plastic
Garbage classification resized/paper/paper363.jpg,paper
Garbage classification resized/plastic/plastic334.jpg,plastic
Garbage classification resized/metal/metal_441.jpg,metal
Garbage classification resized/paper/paper_33_aug_1.jpg,paper
Garbage classification resized/paper/paper_40_aug_1.jpg,paper
Garbage classification resized/paper/paper130.jpg,paper
Garbage classification resized/paper/paper95.jpg,paper
Garbage classification resized/plastic/plastic474.jpg,plastic
Garbage classification resized/paper/paper_16_aug_3.jpg,paper
Garbage classification resized/plastic/plastic_561.jpg,plastic
Garbage classification resized/plastic/plastic_50_aug_3.jpg,plastic
Garbage classification resized/trash/trash88.jpg,trash
Garbage classification resized/paper/paper47.jpg,paper
Garbage classification resized/plastic/plastic_589.jpg,plastic
Garbage classification resized/plastic/plastic148.jpg,plastic
Garbage classification resized/trash/trash_27.jpg,trash
Garbage classification resized/plastic/plastic_509.jpg,plastic
Garbage classification resized/glass/glass321.jpg,glass
Garbage classification resized/metal/metal_567.jpg,metal
Garbage classification resized/metal/metal_1_aug_1.jpg,metal
Garbage classification resized/cardboard/cardboard_23.jpg,cardboard
Garbage classification resized/glass/glass452.jpg,glass
Garbage classification resized/cardboard/cardboard25.jpg,cardboard
Garbage classification resized/paper/paper_8_aug_1.jpg,paper
Garbage classification resized/glass/glass_24_aug_0.jpg,glass
Garbage classification resized/paper/paper110.jpg,paper
Garbage classification resized/paper/paper490.jpg,paper
Garbage classification resized/trash/trash_176.jpg,trash
Garbage classification resized/glass/glass_2_aug_3.jpg,glass
Garbage classification resized/glass/glass439.jpg,glass
Garbage classification resized/cardboard/cardboard152.jpg,cardboard
Garbage classification resized/trash/trash135.jpg,trash
Garbage classification resized/cardboard/cardboard_451.jpg,cardboard
Garbage classification resized/trash/trash_459.jpg,trash
Garbage classification resized/cardboard/cardboard99.jpg,cardboard
Garbage classification resized/plastic/plastic205.jpg,plastic
Garbage classification resized/paper/paper251.jpg,paper
Garbage classification resized/cardboard/cardboard_22_aug_1.jpg,cardboard
Garbage classification resized/paper/paper_6_aug_1.jpg,paper
Garbage classification resized/glass/glass21.jpg,glass
Garbage classification resized/trash/trash42.jpg,trash
Garbage classification resized/plastic/plastic84.jpg,plastic
Garbage classification resized/paper/paper_12_aug_2.jpg,paper
Garbage classification resized/cardboard/cardboard_27_aug_1.jpg,cardboard
Garbage classification resized/plastic/plastic92.jpg,plastic
Garbage classification resized/metal/metal406.jpg,metal
Garbage classification resized/cardboard/cardboard310.jpg,cardboard
Garbage classification resized/paper/paper_38_aug_2.jpg,paper
Garbage classification resized/metal/metal_23.jpg,metal
Garbage classification resized/cardboard/cardboard55.jpg,cardboard
Garbage classification resized/cardboard/cardboard247.jpg,cardboard
Garbage classification resized/plastic/plastic_16_aug_1.jpg,plastic
Garbage classification resized/paper/paper377.jpg,paper
Garbage classification resized/plastic/plastic_30_aug_0.jpg,plastic
Garbage classification resized/cardboard/cardboard122.jpg,cardboard
Garbage classification resized/plastic/plastic_7_aug_3.jpg,plastic
Garbage classification resized/metal/metal_520.jpg,metal
Garbage classification resized/metal/metal_547.jpg,metal
Garbage classification resized/glass/glass298.jpg,glass
Garbage classification resized/paper/paper586.jpg,paper
Garbage classification resized/paper/paper19.jpg,paper
Garbage classification resized/glass/glass150.jpg,glass
Garbage classification resized/metal/metal_27_aug_0.jpg,metal
Garbage classification resized/trash/trash_469.jpg,trash
Garbage classification resized/plastic/plastic_43.jpeg,plastic
Garbage classification resized/metal/metal_13_aug_3.jpg,metal
Garbage classification resized/glass/glass_6.jpeg,glass
Garbage classification resized/plastic/plastic_22.jpg,plastic
Garbage classification resized/metal/metal288.jpg,metal
Garbage classification resized/paper/paper_4_aug_3.jpg,paper
Garbage classification resized/paper/paper_15_aug_0.jpg,paper
Garbage classification resized/trash/trash_296.jpg,trash
Garbage classification resized/paper/paper_19.jpg,paper
Garbage classification resized/plastic/plastic_4_aug_0.jpg,plastic
Garbage classification resized/plastic/plastic_49.jpeg,plastic
Garbage classification resized/trash/trash_185.jpg,trash
Garbage classification resized/glass/glass357.jpg,glass
Garbage classification resized/trash/trash_42_aug_2.jpg,trash
Garbage classification resized/paper/paper_36_aug_2.jpg,paper
Garbage classification resized/trash/trash_491.jpg,trash
Garbage classification resized/plastic/plastic256.jpg,plastic
Garbage classification resized/plastic/plastic168.jpg,plastic
Garbage classification resized/glass/glass207.jpg,glass
Garbage classification resized/glass/glass_570.jpg,glass
Garbage classification resized/cardboard/cardboard_521.jpg,cardboard
Garbage classification resized/cardboard/cardboard165.jpg,cardboard
Garbage classification resized/cardboard/cardboard294.jpg,cardboard
Garbage classification resized/glass/glass_559.jpg,glass
Garbage classification resized/plastic/plastic177.jpg,plastic
Garbage classification resized/trash/trash_374.jpg,trash
Garbage classification resized/glass/glass105.jpg,glass
Garbage classification resized/paper/paper139.jpg,paper
Garbage classification resized/plastic/plastic_28_aug_3.jpg,plastic
Garbage classification resized/plastic/plastic_37_aug_1.jpg,plastic
Garbage classification resized/glass/glass_519.jpg,glass
Garbage classification resized/glass/glass84.jpg,glass
Garbage classification resized/cardboard/cardboard254.jpg,cardboard
Garbage classification resized/plastic/plastic_24_aug_1.jpg,plastic
Garbage classification resized/trash/trash_49.jpg,trash
Garbage classification resized/metal/metal_1_aug_2.jpg,metal
Garbage classification resized/glass/glass_16_aug_3.jpg,glass
Garbage classification resized/trash/trash_12.jpg,trash
Garbage classification resized/paper/paper423.jpg,paper
Garbage classification resized/cardboard/cardboard116.jpg,cardboard
Garbage classification resized/plastic/plastic34.jpg,plastic
Garbage classification resized/cardboard/cardboard367.jpg,cardboard
Garbage classification resized/glass/glass209.jpg,glass
Garbage classification resized/glass/glass155.jpg,glass
Garbage classification resized/glass/glass454.jpg,glass
Garbage classification resized/metal/metal_17_aug_2.jpg,metal
Garbage classification resized/trash/trash_364.jpg,trash
Garbage classification resized/cardboard/cardboard_463.jpg,cardboard
Garbage classification resized/plastic/plastic_26_aug_0.jpg,plastic
Garbage classification resized/metal/metal370.jpg,metal
Garbage classification resized/cardboard/cardboard193.jpg,cardboard
Garbage classification resized/cardboard/cardboard137.jpg,cardboard
Garbage classification resized/metal/metal351.jpg,metal
Garbage classification resized/plastic/plastic_582.jpg,plastic
Garbage classification resized/cardboard/cardboard156.jpg,cardboard
Garbage classification resized/cardboard/cardboard_1_aug_1.jpg,cardboard
Garbage classification resized/plastic/plastic283.jpg,plastic
Garbage classification resized/plastic/plastic409.jpg,plastic
Garbage classification resized/paper/paper51.jpg,paper
Garbage classification resized/trash/trash_259.jpg,trash
Garbage classification resized/paper/paper_47_aug_0.jpg,paper
Garbage classification resized/paper/paper_3_aug_0.jpg,paper
Garbage classification resized/trash/trash_142.jpg,trash
Garbage classification resized/plastic/plastic282.jpg,plastic
Garbage classification resized/metal/metal_469.jpg,metal
Garbage classification resized/paper/paper113.jpg,paper
Garbage classification resized/trash/trash_420.jpg,trash
Garbage classification resized/trash/trash_583.jpg,trash
Garbage classification resized/plastic/plastic_13_aug_1.jpg,plastic
Garbage classification resized/plastic/plastic_17_aug_2.jpg,plastic
Garbage classification resized/trash/trash_163.jpg,trash
Garbage classification resized/cardboard/cardboard_450.jpg,cardboard
Garbage classification resized/glass/glass318.jpg,glass
Garbage classification resized/plastic/plastic_493.jpg,plastic
Garbage classification resized/cardboard/cardboard_410.jpg,cardboard
Garbage classification resized/plastic/plastic_17_aug_1.jpg,plastic
Garbage classification resized/metal/metal_5_aug_3.jpg,metal
Garbage classification resized/metal/metal_7_aug_1.jpg,metal
Garbage classification resized/trash/trash_589.jpg,trash
Garbage classification resized/paper/paper_47.jpg,paper
Garbage classification resized/cardboard/cardboard_585.jpg,cardboard
Garbage classification resized/glass/glass_25_aug_3.jpg,glass
Garbage classification resized/paper/paper304.jpg,paper
Garbage classification resized/cardboard/cardboard_12_aug_3.jpg,cardboard
Garbage classification resized/paper/paper295.jpg,paper
Garbage classification resized/glass/glass_22_aug_1.jpg,glass
Garbage classification resized/trash/trash80.jpg,trash
Garbage classification resized/plastic/plastic133.jpg,plastic
Garbage classification resized/metal/metal409.jpg,metal
Garbage classification resized/cardboard/cardboard52.jpg,cardboard
Garbage classification resized/trash/trash_10_aug_3.jpg,trash
Garbage classification resized/glass/glass_577.jpg,glass
Garbage classification resized/metal/metal111.jpg,metal
Garbage classification resized/plastic/plastic_5_aug_1.jpg,plastic
Garbage classification resized/metal/metal_11.jpg,metal
Garbage classification resized/metal/metal41.jpg,metal
Garbage classification resized/plastic/plastic462.jpg,plastic
Garbage classification resized/plastic/plastic140.jpg,plastic
Garbage classification resized/metal/metal63.jpg,metal
Garbage classification resized/cardboard/cardboard302.jpg,cardboard
Garbage classification resized/glass/glass188.jpg,glass
Garbage classification resized/cardboard/cardboard_405.jpg,cardboard
Garbage classification resized/cardboard/cardboard_29_aug_0.jpg,cardboard
Garbage classification resized/glass/glass385.jpg,glass
Garbage classification resized/plastic/plastic_565.jpg,plastic
Garbage classification resized/plastic/plastic270.jpg,plastic
Garbage classification resized/paper/paper_45_aug_1.jpg,paper
Garbage classification resized/plastic/plastic457.jpg,plastic
Garbage classification resized/metal/metal_433.jpg,metal
Garbage classification resized/glass/glass31.jpg,glass
Garbage classification resized/glass/glass316.jpg,glass
Garbage classification resized/metal/metal345.jpg,metal
Garbage classification resized/trash/trash_235.jpg,trash
Garbage classification resized/plastic/plastic109.jpg,plastic
Garbage classification resized/glass/glass_525.jpg,glass
Garbage classification resized/trash/trash_41_aug_2.jpg,trash
Garbage classification resized/cardboard/cardboard_491.jpg,cardboard
Garbage classification resized/cardboard/cardboard_587.jpg,cardboard
Garbage classification resized/cardboard/cardboard_16.jpg,cardboard
Garbage classification resized/plastic/plastic276.jpg,plastic
Garbage classification resized/cardboard/cardboard88.jpg,cardboard
Garbage classification resized/plastic/plastic450.jpg,plastic
Garbage classification resized/glass/glass388.jpg,glass
Garbage classification resized/trash/trash_12_aug_1.jpg,trash
Garbage classification resized/plastic/plastic45.jpg,plastic
Garbage classification resized/trash/trash_295.jpg,trash
Garbage classification resized/metal/metal_31_aug_1.jpg,metal
Garbage classification resized/metal/metal_473.jpg,metal
Garbage classification resized/glass/glass_24_aug_1.jpg,glass
Garbage classification resized/metal/metal_33_aug_0.jpg,metal
Garbage classification resized/paper/paper404.jpg,paper
Garbage classification resized/trash/trash_289.jpg,trash
Garbage classification resized/glass/glass_22_aug_2.jpg,glass
Garbage classification resized/paper/paper_18.jpeg,paper
Garbage classification resized/paper/paper418.jpg,paper
Garbage classification resized/paper/paper_4_aug_1.jpg,paper
Garbage classification resized/plastic/plastic396.jpg,plastic
Garbage classification resized/paper/paper_18_aug_3.jpg,paper
Garbage classification resized/plastic/plastic_23_aug_3.jpg,plastic
Garbage classification resized/trash/trash68.jpg,trash
Garbage classification resized/cardboard/cardboard44.jpg,cardboard
Garbage classification resized/cardboard/cardboard_30_aug_0.jpg,cardboard
Garbage classification resized/paper/paper260.jpg,paper
Garbage classification resized/glass/glass_19_aug_0.jpg,glass
Garbage classification resized/trash/trash_45_aug_2.jpg,trash
Garbage classification resized/metal/metal237.jpg,metal
Garbage classification resized/plastic/plastic192.jpg,plastic
Garbage classification resized/metal/metal306.jpg,metal
Garbage classification resized/cardboard/cardboard_24_aug_2.jpg,cardboard
Garbage classification resized/plastic/plastic_8_aug_0.jpg,plastic
Garbage classification resized/plastic/plastic_583.jpg,plastic
Garbage classification resized/trash/trash_13_aug_0.jpg,trash
Garbage classification resized/plastic/plastic297.jpg,plastic
Garbage classification resized/metal/metal_38_aug_1.jpg,metal
Garbage classification resized/paper/paper370.jpg,paper
Garbage classification resized/metal/metal303.jpg,metal
Garbage classification resized/metal/metal123.jpg,metal
Garbage classification resized/paper/paper374.jpg,paper
Garbage classification resized/plastic/plastic258.jpg,plastic
Garbage classification resized/plastic/plastic_6_aug_1.jpg,plastic
Garbage classification resized/metal/metal_494.jpg,metal
Garbage classification resized/plastic/plastic_24_aug_3.jpg,plastic
Garbage classification resized/trash/trash_535.jpg,trash
Garbage classification resized/trash/trash_541.jpg,trash
Garbage classification resized/plastic/plastic_40.jpg,plastic
Garbage classification resized/glass/glass_580.jpg,glass
Garbage classification resized/glass/glass_557.jpg,glass
Garbage classification resized/paper/paper449.jpg,paper
Garbage classification resized/plastic/plastic54.jpg,plastic
Garbage classification resized/glass/glass488.jpg,glass
Garbage classification resized/glass/glass471.jpg,glass
Garbage classification resized/plastic/plastic_486.jpg,plastic
Garbage classification resized/glass/glass294.jpg,glass
Garbage classification resized/plastic/plastic_50.jpg,plastic
Garbage classification resized/paper/paper215.jpg,paper
Garbage classification resized/plastic/plastic3.jpg,plastic
Garbage classification resized/cardboard/cardboard280.jpg,cardboard
Garbage classification resized/paper/paper367.jpg,paper
Garbage classification resized/cardboard/cardboard_33.jpeg,cardboard
Garbage classification resized/plastic/plastic19.jpg,plastic
Garbage classification resized/metal/metal_20_aug_2.jpg,metal
Garbage classification resized/metal/metal100.jpg,metal
Garbage classification resized/glass/glass_46.jpg,glass
Garbage classification resized/trash/trash_255.jpg,trash
Garbage classification resized/plastic/plastic459.jpg,plastic
Garbage classification resized/glass/glass152.jpg,glass
Garbage classification resized/cardboard/cardboard_442.jpg,cardboard
Garbage classification resized/plastic/plastic_5_aug_0.jpg,plastic
Garbage classification resized/cardboard/cardboard186.jpg,cardboard
Garbage classification resized/glass/glass_5.jpg,glass
Garbage classification resized/glass/glass284.jpg,glass
Garbage classification resized/plastic/plastic_487.jpg,plastic
Garbage classification resized/trash/trash_539.jpg,trash
Garbage classification resized/metal/metal_535.jpg,metal
Garbage classification resized/metal/metal18.jpg,metal
Garbage classification resized/cardboard/cardboard_34_aug_1.jpg,cardboard
Garbage classification resized/metal/metal_14_aug_0.jpg,metal
Garbage classification resized/trash/trash_437.jpg,trash
Garbage classification resized/plastic/plastic312.jpg,plastic
Garbage classification resized/paper/paper56.jpg,paper
Garbage classification resized/glass/glass_47_aug_3.jpg,glass
Garbage classification resized/plastic/plastic240.jpg,plastic
Garbage classification resized/plastic/plastic_12_aug_0.jpg,plastic
Garbage classification resized/cardboard/cardboard_16_aug_3.jpg,cardboard
Garbage classification resized/paper/paper445.jpg,paper
Garbage classification resized/trash/trash41.jpg,trash
Garbage classification resized/trash/trash_24_aug_1.jpg,trash
Garbage classification resized/trash/trash_48_aug_1.jpg,trash
Garbage classification resized/plastic/plastic_40_aug_1.jpg,plastic
Garbage classification resized/plastic/plastic_11_aug_1.jpg,plastic
Garbage classification resized/glass/glass375.jpg,glass
Garbage classification resized/trash/trash_243.jpg,trash
Garbage classification resized/cardboard/cardboard95.jpg,cardboard
Garbage classification resized/trash/trash133.jpg,trash
Garbage classification resized/plastic/plastic_570.jpg,plastic
Garbage classification resized/trash/trash_444.jpg,trash
Garbage classification resized/trash/trash_27_aug_0.jpg,trash
Garbage classification resized/cardboard/cardboard_27_aug_3.jpg,cardboard
Garbage classification resized/metal/metal_29_aug_2.jpg,metal
Garbage classification resized/trash/trash35.jpg,trash
Garbage classification resized/plastic/plastic207.jpg,plastic
Garbage classification resized/paper/paper579.jpg,paper
Garbage classification resized/paper/paper_30_aug_2.jpg,paper
Garbage classification resized/metal/metal202.jpg,metal
Garbage classification resized/metal/metal_47_aug_0.jpg,metal
Garbage classification resized/paper/paper_30_aug_3.jpg,paper
Garbage classification resized/plastic/plastic94.jpg,plastic
Garbage classification resized/metal/metal_578.jpg,metal
Garbage classification resized/plastic/plastic229.jpg,plastic
Garbage classification resized/trash/trash_336.jpg,trash
Garbage classification resized/metal/metal_555.jpg,metal
Garbage classification resized/glass/glass451.jpg,glass
Garbage classification resized/metal/metal_418.jpg,metal
Garbage classification resized/glass/glass341.jpg,glass
Garbage classification resized/glass/glass_2_aug_1.jpg,glass
Garbage classification resized/glass/glass278.jpg,glass
Garbage classification resized/plastic/plastic418.jpg,plastic
Garbage classification resized/glass/glass_17_aug_2.jpg,glass
Garbage classification resized/cardboard/cardboard_466.jpg,cardboard
Garbage classification resized/metal/metal_24_aug_2.jpg,metal
Garbage classification resized/paper/paper_16_aug_1.jpg,paper
Garbage classification resized/trash/trash_307.jpg,trash
Garbage classification resized/metal/metal177.jpg,metal
Garbage classification resized/plastic/plastic160.jpg,plastic
Garbage classification resized/trash/trash_548.jpg,trash
Garbage classification resized/cardboard/cardboard_483.jpg,cardboard
Garbage classification resized/cardboard/cardboard_514.jpg,cardboard
Garbage classification resized/glass/glass100.jpg,glass
Garbage classification resized/glass/glass139.jpg,glass
Garbage classification resized/glass/glass470.jpg,glass
Garbage classification resized/paper/paper484.jpg,paper
Garbage classification resized/trash/trash_189.jpg,trash
Garbage classification resized/glass/glass77.jpg,glass
Garbage classification resized/glass/glass_27_aug_1.jpg,glass
Garbage classification resized/metal/metal358.jpg,metal
Garbage classification resized/trash/trash_24_aug_2.jpg,trash
Garbage classification resized/glass/glass_15_aug_3.jpg,glass
Garbage classification resized/trash/trash_30_aug_3.jpg,trash
Garbage classification resized/metal/metal_28.jpg,metal
Garbage classification resized/glass/glass138.jpg,glass
Garbage classification resized/plastic/plastic379.jpg,plastic
Garbage classification resized/paper/paper_13_aug_1.jpg,paper
Garbage classification resized/glass/glass259.jpg,glass
Garbage classification resized/paper/paper92.jpg,paper
Garbage classification resized/trash/trash_417.jpg,trash
Garbage classification resized/glass/glass_46_aug_0.jpg,glass
Garbage classification resized/plastic/plastic_45.jpg,plastic
Garbage classification resized/glass/glass447.jpg,glass
Garbage classification resized/trash/trash_192.jpg,trash
Garbage classification resized/paper/paper_40.jpg,paper
Garbage classification resized/plastic/plastic_551.jpg,plastic
Garbage classification resized/trash/trash_450.jpg,trash
Garbage classification resized/plastic/plastic_492.jpg,plastic
Garbage classification resized/paper/paper279.jpg,paper
Garbage classification resized/plastic/plastic397.jpg,plastic
Garbage classification resized/paper/paper53.jpg,paper
Garbage classification resized/glass/glass_28_aug_1.jpg,glass
Garbage classification resized/cardboard/cardboard_571.jpg,cardboard
Garbage classification resized/glass/glass_21_aug_2.jpg,glass
Garbage classification resized/trash/trash_33_aug_2.jpg,trash
Garbage classification resized/trash/trash52.jpg,trash
Garbage classification resized/glass/glass106.jpg,glass
Garbage classification resized/trash/trash_331.jpg,trash
Garbage classification resized/metal/metal_29_aug_1.jpg,metal
Garbage classification resized/trash/trash_180.jpg,trash
Garbage classification resized/cardboard/cardboard261.jpg,cardboard
Garbage classification resized/glass/glass_523.jpg,glass
Garbage classification resized/plastic/plastic452.jpg,plastic
Garbage classification resized/glass/glass27.jpg,glass
Garbage classification resized/plastic/plastic51.jpg,plastic
Garbage classification resized/paper/paper294.jpg,paper
Garbage classification resized/trash/trash_29_aug_3.jpg,trash
Garbage classification resized/paper/paper_31_aug_0.jpg,paper
Garbage classification resized/paper/paper274.jpg,paper
Garbage classification resized/trash/trash_460.jpg,trash
Garbage classification resized/metal/metal_575.jpg,metal
Garbage classification resized/cardboard/cardboard197.jpg,cardboard
Garbage classification resized/paper/paper_23.jpg,paper
Garbage classification resized/paper/paper_17.jpg,paper
Garbage classification resized/trash/trash_169.jpg,trash
Garbage classification resized/plastic/plastic_49_aug_1.jpg,plastic
Garbage classification resized/trash/trash_455.jpg,trash
Garbage classification resized/glass/glass416.jpg,glass
Garbage classification resized/plastic/plastic232.jpg,plastic
Garbage classification resized/metal/metal43.jpg,metal
Garbage classification resized/metal/metal_524.jpg,metal
Garbage classification resized/trash/trash_37_aug_3.jpg,trash
Garbage classification resized/cardboard/cardboard237.jpg,cardboard
Garbage classification resized/glass/glass431.jpg,glass
Garbage classification resized/cardboard/cardboard187.jpg,cardboard
Garbage classification resized/metal/metal183.jpg,metal
Garbage classification resized/glass/glass478.jpg,glass
Garbage classification resized/trash/trash_15_aug_1.jpg,trash
Garbage classification resized/paper/paper240.jpg,paper
Garbage classification resized/trash/trash75.jpg,trash
Garbage classification resized/cardboard/cardboard396.jpg,cardboard
Garbage classification resized/paper/paper98.jpg,paper
Garbage classification resized/glass/glass304.jpg,glass
Garbage classification resized/paper/paper300.jpg,paper
Garbage classification resized/glass/glass_47_aug_1.jpg,glass
Garbage classification resized/plastic/plastic_585.jpg,plastic
Garbage classification resized/plastic/plastic_38_aug_0.jpg,plastic
Garbage classification resized/glass/glass102.jpg,glass
Garbage classification resized/plastic/plastic44.jpg,plastic
Garbage classification resized/metal/metal_49_aug_3.jpg,metal
Garbage classification resized/metal/metal9.jpg,metal
Garbage classification resized/metal/metal276.jpg,metal
Garbage classification resized/plastic/plastic_17.jpg,plastic
Garbage classification resized/cardboard/cardboard31.jpg,cardboard
Garbage classification resized/trash/trash60.jpg,trash
Garbage classification resized/cardboard/cardboard_19_aug_2.jpg,cardboard
Garbage classification resized/paper/paper249.jpg,paper
Garbage classification resized/cardboard/cardboard35.jpg,cardboard
Garbage classification resized/glass/glass394.jpg,glass
Garbage classification resized/cardboard/cardboard393.jpg,cardboard
Garbage classification resized/trash/trash_200.jpg,trash
Garbage classification resized/plastic/plastic290.jpg,plastic
Garbage classification resized/trash/trash_287.jpg,trash
Garbage classification resized/paper/paper417.jpg,paper
Garbage classification resized/plastic/plastic385.jpg,plastic
Garbage classification resized/paper/paper354.jpg,paper
Garbage classification resized/glass/glass368.jpg,glass
Garbage classification resized/glass/glass_6_aug_0.jpg,glass
Garbage classification resized/cardboard/cardboard_13_aug_0.jpg,cardboard
Garbage classification resized/trash/trash_523.jpg,trash
Garbage classification resized/cardboard/cardboard143.jpg,cardboard
Garbage classification resized/glass/glass261.jpg,glass
Garbage classification resized/cardboard/cardboard_33.jpg,cardboard
Garbage classification resized/glass/glass41.jpg,glass
Garbage classification resized/glass/glass425.jpg,glass
Garbage classification resized/paper/paper209.jpg,paper
Garbage classification resized/cardboard/cardboard265.jpg,cardboard
Garbage classification resized/metal/metal46.jpg,metal
Garbage classification resized/trash/trash_18.jpg,trash
Garbage classification resized/plastic/plastic103.jpg,plastic
Garbage classification resized/paper/paper74.jpg,paper
Garbage classification resized/trash/trash_571.jpg,trash
Garbage classification resized/plastic/plastic_2_aug_0.jpg,plastic
Garbage classification resized/cardboard/cardboard_38_aug_2.jpg,cardboard
